,Unnamed: 0,Barometer,Temp,NO,PM-10,RH,Radiation,WindDir,SO2,NOx,NO2,Compass,PM-2-5,CO,PM-1,O3,Wind Spd,TSP,time,Hướng gió,Nhiệt độ,Áp suất khí quyển,Wind Spd (sai)
965,965,1006.9067557470195,26.388598078206762,1.35,8.7,92.14,,102.04793357026774,8.24,20.4,29.92,264.59,2.73,61.07,1.24,40.33,1.471539958307339,18.53,25/5/2019 04:00:00,94.09,27.98,1002.89,0.58
966,966,1001.567620520368,26.90877110591369,1.4,10.19,92.86,,136.93452861587107,9.54,19.272,28.04,264.54,3.2,122.13,1.45,34.54,1.9137864432770133,20.03,25/5/2019 05:00:00,88.5,28.15,1002.62,0.48
967,967,1008.8338869174503,24.591105758788316,1.67,14.03,91.91,4.25,146.89501611606187,8.62,16.896,23.88,264.95,4.5,274.8,2.08,37.74,1.548375530093896,27.33,25/5/2019 06:00:00,114.6,28.52,1002.85,0.69
968,968,1003.6093763941419,28.64450463041259,2.35,15.59,91.98,22.52,108.86413433579335,5.99,17.244,23.42,264.78,5.29,561.05,2.5,37.66,1.4664790979030355,29.36,25/5/2019 07:00:00,90.11,28.72,1003.39,0.6
969,969,1009.5865680824785,27.035431280372542,3.4,15.83,91.75,83.39,172.03615457257047,10.78,19.512,25.38,264.36,5.23,458.0,2.63,41.75,1.4713536079325353,29.74,25/5/2019 08:00:00,113.49,29.03,1003.79,1.13
970,970,1008.2167086703755,31.188676253552853,3.67,15.16,87.96,258.98,101.32112126495933,8.52,17.232,21.36,264.14,4.99,335.87,2.33,56.73,1.8296589623203965,28.13,25/5/2019 09:00:00,134.73,29.9,1004.07,1.89
971,971,1009.9002633287766,31.97992915901186,2.98,13.98,81.98,410.4,194.6667493575634,4.81,12.516,15.02,264.4,4.96,244.27,2.29,67.3,2.2858375171353478,25.77,25/5/2019 10:00:00,140.94,31.0,1005.43,2.7
972,972,1002.1770738386881,22.47613623091737,3.5,13.62,77.57,664.38,117.6494252439178,6.81,12.264,13.86,264.66,4.96,179.38,2.27,72.66,2.3575537020294246,24.01,25/5/2019 11:00:00,131.79,31.79,1003.84,2.9
973,973,1007.1933049057011,23.39063532055939,3.29,13.68,75.32,690.85,113.45057538252776,6.04,10.128,10.82,264.62,4.77,141.22,2.14,71.77,2.802093858749582,23.96,25/5/2019 12:00:00,129.37,32.22,1004.64,2.8
974,974,1007.1761615146509,29.25338938894016,1.86,12.9,74.66,566.01,73.80968719038137,4.07,5.82,6.25,264.85,4.62,118.32,2.1,73.53,1.974811222437832,23.65,25/5/2019 13:00:00,132.44,32.44,1003.94,2.97
975,975,1006.8410508386562,26.110978126995814,2.28,11.85,73.14,600.73,119.00228893007046,4.29,6.216,6.24,264.62,4.46,106.87,1.99,74.58,0.8657509485061884,21.66,25/5/2019 14:00:00,134.81,32.62,1003.05,3.23
976,976,1009.3479161690947,27.039290496104346,2.78,12.36,70.94,460.43,115.9858221509993,3.56,6.636,6.12,264.43,4.12,106.87,1.76,80.17,2.2753961521824593,24.04,25/5/2019 15:00:00,135.1,32.76,1002.17,3.29
977,977,1008.8085117000062,22.722253946469493,2.68,13.27,70.99,227.46,139.9286951895715,5.13,8.604,9.36,264.16,4.25,114.5,1.74,82.88,1.1819118719658845,28.02,25/5/2019 16:00:00,133.17,32.63,1001.51,3.05
978,978,1005.7991589423112,29.273925766251217,2.34,13.97,72.47,156.0,158.79266912516184,5.37,9.768,11.7,264.11,4.11,133.58,1.74,80.03,0.5204306645978487,31.51,25/5/2019 17:00:00,129.56,32.13,1001.37,2.91
979,979,1004.147234650382,27.4358229132685,2.26,14.69,77.23,89.37,132.5975216376663,5.59,12.372,15.93,264.09,4.72,171.75,2.09,73.49,1.0706784990918918,29.58,25/5/2019 18:00:00,126.81,31.29,1000.61,2.58
980,980,1002.1420249583734,24.778279755645713,1.62,15.64,82.47,21.37,130.89626303544327,6.82,13.728,19.03,264.17,5.14,206.1,2.34,68.13,2.1980570807250412,31.44,25/5/2019 19:00:00,130.58,30.59,1001.55,2.29
981,981,1011.0017055595055,23.959225870536187,1.37,15.33,85.85,,170.91835068064591,5.09,12.48,17.47,264.69,5.1,225.18,2.39,62.7,2.0373839004070677,32.92,25/5/2019 20:00:00,131.94,30.18,1003.23,2.03
982,982,1006.8158456516476,27.959200433881684,0.98,13.17,87.14,,115.09026016167647,3.8,8.64,12.04,264.45,5.06,183.2,2.5,59.56,1.2927466309274234,23.12,25/5/2019 21:00:00,135.16,30.05,1002.07,2.29
983,983,1005.3202277431551,26.084434106967596,1.66,12.66,87.49,,78.59338903671326,2.49,7.644,9.44,264.44,4.99,160.3,2.48,55.52,0.3669999697812689,21.57,25/5/2019 22:00:00,133.97,30.01,1002.72,1.8
984,984,1006.9501079910118,29.871074275365878,1.82,12.41,87.04,,78.23717554344621,2.01,6.636,7.61,264.43,4.84,148.85,2.39,55.49,0.5263037773805688,20.11,25/5/2019 23:00:00,136.66,30.1,1004.25,1.9
985,985,1006.6920757089641,29.158395818830556,1.02,13.2,86.54,,186.89459318327863,3.18,4.56,5.57,264.33,4.78,122.13,2.33,58.95,1.8954711157136401,21.06,26/5/2019 00:00:00,139.79,30.16,1003.95,2.14
986,986,1008.5371927404244,27.67788267541482,1.15,11.98,86.81,,106.27427549728675,3.42,3.54,3.79,264.23,4.83,95.42,2.35,64.5,2.112613521058224,19.93,26/5/2019 01:00:00,138.05,30.02,1003.17,2.15
987,987,1006.7341474690587,25.715152550973738,1.55,10.77,86.85,,102.95960333149432,3.03,2.94,2.22,264.35,4.75,83.97,2.34,64.69,1.7694581970786878,18.62,26/5/2019 02:00:00,139.83,29.99,1002.64,2.08
988,988,1005.2880674316184,27.39766406552358,1.32,11.84,87.05,,126.12816223439067,3.13,2.46,1.84,264.59,4.67,76.33,2.27,65.34,1.7118012092194257,20.53,26/5/2019 03:00:00,128.26,29.8,1002.27,1.9
989,989,1004.2827047920521,24.19508666766872,1.53,13.41,88.14,,134.7456332627412,3.61,3.264,2.77,264.59,4.98,99.23,2.45,61.03,3.2749836433012476,20.99,26/5/2019 04:00:00,123.69,29.53,1000.92,1.46
990,990,1004.8792806875553,25.939391350074327,1.72,14.02,88.87,,185.84392602100564,5.39,5.028,5.24,264.61,5.36,141.22,2.75,53.94,2.0667293598472765,23.03,26/5/2019 05:00:00,124.38,29.5,1001.23,1.65
991,991,1007.5237948477507,25.752602836028554,1.51,15.47,89.21,10.42,70.57930471653229,9.33,9.72,12.92,264.48,5.74,244.27,2.91,44.61,1.290141977684288,26.77,26/5/2019 06:00:00,122.71,29.4,1001.64,1.36
992,992,1004.7073078331256,24.27311863439703,3.11,17.27,88.63,96.17,147.77330547816052,12.27,15.276,19.19,264.22,6.21,305.33,3.12,39.26,2.5200294516222588,30.83,26/5/2019 07:00:00,118.05,29.68,1003.51,1.25
993,993,1007.3102022759381,28.611298299380937,3.79,17.25,84.48,249.93,149.16425508634057,12.1,14.496,16.92,264.06,5.56,278.62,2.72,45.94,2.2292943502933693,33.38,26/5/2019 08:00:00,130.02,30.55,1004.04,2.04
994,994,1006.4245911708095,26.014081079994497,4.27,14.05,79.57,397.46,109.0912361847504,7.53,14.424,16.06,263.88,4.81,225.18,2.26,57.61,1.1435261980007922,28.47,26/5/2019 09:00:00,139.19,31.36,1003.11,2.52
995,995,1006.9510458492872,22.22177087076423,4.09,15.36,75.4,496.99,90.70996648168668,5.24,14.064,15.76,263.75,4.91,206.1,2.17,70.84,0.8988466594747757,29.97,26/5/2019 10:00:00,140.68,32.05,1003.12,2.47
996,996,1005.9434469179669,27.474366430684974,3.32,14.45,69.47,731.69,169.12023104908045,5.55,11.664,13.18,264.38,4.72,156.48,1.94,87.33,2.6250331953052877,26.53,26/5/2019 11:00:00,135.38,32.98,1001.43,2.4
997,997,1010.7911049877375,26.24279048595576,2.44,13.73,66.78,834.55,150.42501481671897,4.36,7.584,8.14,264.27,4.62,125.95,1.95,93.27,1.8062543895053822,25.31,26/5/2019 12:00:00,125.53,33.63,1000.77,2.22
998,998,1006.8278241349732,26.715638327101487,2.3,15.79,66.74,739.61,104.83897349151533,4.04,5.196,4.62,264.0,4.9,106.87,2.13,95.26,1.2017402157271284,30.9,26/5/2019 13:00:00,123.9,34.0,1002.66,2.15
999,999,1011.4415931139368,26.657837563427112,7.94,17.38,65.25,687.17,115.65046117305769,13.87,30.036,34.9,264.0,5.5,103.05,2.4,86.08,2.5814829034650093,34.5,26/5/2019 14:00:00,124.88,34.18,999.19,2.14
1000,1000,1009.1615996421898,27.426273112809287,15.86,21.04,65.55,413.49,142.8232956683303,29.14,64.164,76.14,264.0,6.48,110.68,2.93,65.96,1.8679731939837556,41.69,26/5/2019 15:00:00,121.91,34.41,999.72,2.07
1001,1001,1008.9522997179392,28.359838304419853,12.32,21.17,67.52,201.17,123.84903019669244,25.78,57.864,71.69,264.0,6.86,137.4,3.32,70.62,0.6617595262087226,40.57,26/5/2019 16:00:00,126.76,34.22,999.01,2.26
1002,1002,999.2241229023135,23.570602244235946,14.2,22.16,71.18,146.73,124.10539542599133,42.98,71.772,90.71,264.05,7.57,179.38,3.7,59.79,1.722678487953631,40.01,26/5/2019 17:00:00,136.68,33.43,998.72,2.92
1003,1003,1004.0667622642004,29.079468611081783,8.17,19.61,73.74,94.3,149.76054841584903,46.99,50.964,67.35,263.76,6.68,194.65,3.11,66.56,0.4451121297363885,37.18,26/5/2019 18:00:00,138.64,32.44,999.48,2.84
1004,1004,1007.8880225887331,26.529722284151863,2.15,19.29,77.27,24.38,85.09580023144142,13.06,16.812,23.05,263.99,5.41,217.55,2.41,78.71,2.4757429968840716,39.66,26/5/2019 19:00:00,136.44,31.4,1000.45,2.34
1005,1005,1005.6833071662331,29.82661083453061,15.4,21.36,80.2,,75.420719793225,25.56,64.632,77.7,264.32,8.05,255.72,4.35,45.66,2.1852113863846894,38.8,26/5/2019 20:00:00,120.81,30.81,1002.7,1.66
1006,1006,1007.2410037360253,24.561437411997886,16.22,20.78,82.66,,85.60840513059753,27.05,62.688,73.38,264.36,9.19,209.92,5.28,40.23,0.6667821360624464,37.82,26/5/2019 21:00:00,112.33,30.36,1003.33,1.19
1007,1007,1004.6064365506946,22.56767756619398,1.73,15.6,83.67,,128.5548685794736,11.14,14.184,19.59,264.55,6.15,145.03,3.16,59.09,1.2462717150774798,27.98,26/5/2019 22:00:00,115.69,29.94,1003.65,1.25
1008,1008,1011.5286155378636,24.599051116385407,1.56,14.87,84.58,,101.03703564423003,10.63,12.9,17.84,264.55,5.27,145.03,2.54,59.75,2.1475975809189105,27.49,26/5/2019 23:00:00,116.11,29.61,1004.03,1.27
1009,1009,1007.7425485518087,28.87039366468585,1.3,13.12,87.44,,114.96574411033535,8.99,10.8,14.94,264.37,4.51,137.4,2.08,58.43,2.3081543260699506,25.24,27/5/2019 00:00:00,110.31,29.35,1004.23,1.06
1010,1010,1001.290934334258,27.527126403424674,1.62,11.78,88.77,,145.08923158118537,6.89,8.604,11.01,264.43,3.92,91.6,1.79,60.4,1.0154896355062095,22.01,27/5/2019 01:00:00,103.15,29.19,1002.23,1.05
1011,1011,1006.659692908587,26.323105605854895,2.17,11.04,88.11,,137.2130471101477,6.4,11.088,14.06,264.49,3.78,80.15,1.71,58.01,1.8019882337316044,19.74,27/5/2019 02:00:00,102.86,29.39,1002.81,1.07
1012,1012,1007.866690439469,23.89644803314323,2.12,10.78,87.91,,59.20921000728731,8.85,14.568,19.59,264.54,3.93,103.05,1.72,52.23,0.830283221118574,20.1,27/5/2019 03:00:00,108.26,29.5,1001.47,0.92
1013,1013,1001.7023712989115,30.43738189454404,1.91,11.13,87.8,,144.38644157830734,8.13,7.824,9.35,264.4,4.09,129.77,1.86,51.9,1.2823934533742467,19.97,27/5/2019 04:00:00,119.18,29.71,1001.61,1.26
1014,1014,1011.3937033562086,26.90800226056162,2.42,12.61,86.39,,133.0491765493374,6.53,6.072,5.81,264.38,4.54,141.22,2.09,52.01,2.0816186020472514,22.92,27/5/2019 05:00:00,122.94,29.93,1003.2,1.48
1015,1015,1006.3211395379406,30.60507822989097,2.4,14.45,86.44,12.82,133.42534757324316,6.29,9.276,10.86,264.27,4.94,206.1,2.32,49.79,0.9874143759336284,25.26,27/5/2019 06:00:00,124.08,29.9,1002.4,1.37
1016,1016,1004.8013674879181,27.591165034847617,2.53,17.79,86.59,54.47,169.5442073482422,6.18,13.32,17.0,264.27,6.12,312.97,3.15,47.88,1.9604339258955072,30.43,27/5/2019 07:00:00,132.4,30.08,1002.91,1.69
1017,1017,1007.3385784677996,32.75251948837521,3.02,18.3,86.33,161.49,159.33257942189772,7.39,12.036,14.24,264.22,6.38,312.97,3.26,51.86,2.649961909215071,31.61,27/5/2019 08:00:00,135.74,30.51,1004.74,1.99
1018,1018,1008.1691224882866,30.15153666138216,4.06,21.1,83.63,310.04,149.87110460963115,7.75,13.092,14.25,264.11,6.46,248.08,3.19,61.66,2.460005465314171,37.14,27/5/2019 09:00:00,130.34,31.1,1003.6,2.01
1019,1019,1005.8787348109967,26.341763812605578,3.3,18.21,79.07,456.16,99.63329261629964,6.46,11.22,12.49,264.11,5.93,209.92,2.81,71.83,1.3211304933656212,31.68,27/5/2019 10:00:00,136.16,31.9,1004.93,2.48
1020,1020,1009.1962726358132,24.72504515950169,3.06,17.89,76.04,442.39,100.05125499930581,5.73,9.84,10.73,264.11,5.96,213.73,2.65,75.33,1.6990255558895582,32.93,27/5/2019 11:00:00,136.15,32.36,1003.19,2.6
1021,1021,1004.8468912600408,25.333604431601188,3.65,17.87,73.88,439.1,103.8285464914768,4.97,11.472,12.4,263.75,5.96,175.57,2.61,74.35,1.5068731920026734,35.71,27/5/2019 12:00:00,135.19,32.63,1002.82,2.38
1022,1022,1010.7864668927182,29.44255453305909,6.54,20.74,72.71,307.51,235.53644418433325,15.53,27.36,32.82,264.11,6.72,156.48,2.92,63.76,1.457341765838028,38.37,27/5/2019 13:00:00,136.18,32.71,1003.84,2.33
1023,1023,1008.8908589345348,26.8902757360508,9.23,21.68,76.87,118.39,121.07691747048084,37.94,54.804,71.74,264.25,7.99,187.02,3.75,45.06,1.0797442920505327,41.52,27/5/2019 14:00:00,170.07,31.74,1003.35,1.71
1024,1024,1011.1331921102131,27.61221052563944,4.63,20.45,89.73,42.77,146.29807397614903,17.88,37.416,51.55,264.46,8.28,503.8,3.79,46.43,1.8680109164787086,37.33,27/5/2019 15:00:00,203.86,29.63,1001.79,1.13
1025,1025,1008.1021857731658,26.08793428432041,2.53,18.15,94.62,17.35,134.09013154986388,7.79,32.04,46.34,264.6,6.73,687.0,3.16,48.15,1.6809564440773475,37.3,27/5/2019 16:00:00,209.15,28.09,1000.13,1.18
1026,1026,1006.2677019296309,27.735152360776297,3.47,18.55,95.58,21.88,151.23891646470955,11.04,36.804,52.37,264.6,6.4,1114.47,3.05,48.21,0.9445223618613183,39.45,27/5/2019 17:00:00,142.21,27.77,1000.78,1.03
1027,1027,1003.9188406162335,24.645054911867742,3.58,16.53,93.45,28.17,90.44097663340924,11.99,35.58,50.28,264.44,5.2,526.7,2.52,45.05,1.776428920976773,35.32,27/5/2019 18:00:00,121.6,27.89,1002.64,0.58
1028,1028,1009.2321696784201,29.30702096515455,3.19,17.42,93.24,10.23,114.5837828431004,11.75,43.5,63.29,264.38,5.62,618.3,2.67,35.01,1.8279077738772929,35.7,27/5/2019 19:00:00,113.28,28.13,1004.04,0.69
1029,1029,1009.5535950704073,24.58315368093958,3.12,17.6,91.26,0.18,131.0752744465342,8.88,45.228,66.09,264.22,5.91,499.98,2.77,28.8,1.0199508639012436,35.35,27/5/2019 20:00:00,98.13,28.09,1005.1,0.75
1030,1030,1009.5560597474216,25.729946520567385,3.18,22.68,89.84,0.17,150.1286701159481,11.61,48.624,71.33,264.26,6.95,416.02,3.23,23.63,0.8187083432429096,46.31,27/5/2019 21:00:00,107.65,28.15,1004.07,0.6
1031,1031,1012.7765967857878,23.18701929502043,2.88,24.84,91.36,0.02,138.38272660376825,14.52,51.48,76.27,264.2,7.65,419.83,3.53,20.01,1.646756717838545,51.96,27/5/2019 22:00:00,79.38,28.3,1005.83,0.47
1032,1032,1013.2905962007189,26.565913581995193,2.54,19.98,92.72,,85.85761352359141,11.87,30.36,43.69,264.38,6.41,221.37,2.96,29.48,1.3061875546051982,37.82,28/5/2019 00:00:00,107.99,28.23,1003.49,0.61
1033,1033,1004.6977059568583,26.055637527157035,2.55,17.89,94.13,,57.163098568070055,9.84,28.872,41.34,264.27,5.65,213.73,2.41,29.48,0.8467569541032828,32.79,28/5/2019 01:00:00,111.66,28.05,1005.79,0.66
1034,1034,1011.247534845318,31.82073183940577,2.28,16.73,95.02,,81.32465198486868,10.61,32.64,47.61,264.16,5.11,225.18,2.1,24.32,0.9093011101875309,30.9,28/5/2019 02:00:00,67.78,27.89,1005.28,0.4
1035,1035,1007.3646153262647,30.566896402179445,6.84,18.6,94.56,,140.8018229801746,14.23,58.008,80.44,264.05,5.39,194.65,2.22,16.66,1.891909804097248,36.0,28/5/2019 04:00:00,101.18,27.82,1004.85,0.64
1036,1036,1009.3088439376698,28.330265197731187,3.69,17.74,94.06,,128.26389751084534,13.86,47.808,69.26,264.15,5.81,164.12,2.53,22.19,2.0421220725218037,32.25,28/5/2019 05:00:00,100.98,27.88,1003.6,0.81
1037,1037,1004.9160144406208,27.330351698102955,2.3,13.23,97.98,4.78,159.55820455213654,9.81,22.92,32.4,264.19,5.32,148.85,2.36,53.38,1.773119459478,23.21,28/5/2019 06:00:00,107.22,26.17,1004.09,1.13
1038,1038,1006.9069437042644,30.91985517711262,3.46,8.94,99.24,41.66,171.97063021160963,5.26,25.332,34.4,263.86,3.5,400.75,1.57,54.08,1.9603356064910835,19.36,28/5/2019 07:00:00,170.89,25.67,1002.97,0.73
1039,1039,1005.0588005699653,28.671856629196885,6.22,10.11,97.55,76.96,150.1029343849105,8.62,44.688,60.5,263.8,3.64,561.05,1.65,39.08,2.171893659167526,20.61,28/5/2019 08:00:00,144.29,26.54,1004.85,0.9
1040,1040,1002.6061912583782,26.389765264220415,3.47,8.98,96.12,51.15,104.91391143979314,8.04,25.056,33.95,264.35,3.25,301.52,1.48,53.63,2.012637429705226,17.26,28/5/2019 09:00:00,115.93,26.42,1006.62,1.37
1041,1041,1000.4932858406804,26.791961930189146,2.61,9.3,98.3,64.82,130.87102025154758,8.64,26.688,37.83,265.0,4.93,263.35,2.67,19.28,2.6691929039592326,17.04,28/5/2019 11:00:00,118.66,25.76,1007.33,1.13
1042,1042,1003.609178357453,29.814352842147034,5.57,8.68,97.54,88.72,144.757666091981,10.63,37.776,50.67,265.0,3.91,305.33,2.05,20.23,1.332980564666529,15.25,28/5/2019 12:00:00,124.28,25.78,1007.27,1.42
1043,1043,999.6135682667954,24.40168869055509,36.53,14.54,94.99,199.12,81.88498104491802,21.28,94.968,92.83,264.95,5.2,209.92,2.45,17.12,1.9829728908542497,23.12,28/5/2019 13:00:00,112.97,26.02,1006.55,1.25
1044,1044,1007.8686145248491,23.164920780777123,53.15,16.54,90.87,230.75,66.72170351443154,34.34,122.616,110.7,264.9,6.17,152.67,2.93,16.33,1.9363761128458294,26.71,28/5/2019 14:00:00,119.76,26.69,1005.61,1.31
1045,1045,1007.9002401782698,25.39315387421724,24.15,13.74,89.43,182.74,154.60497657962117,23.82,78.876,86.6,265.0,5.08,152.67,2.34,23.01,2.141018315630852,24.73,28/5/2019 15:00:00,108.36,27.26,1005.06,1.18
1046,1046,1003.7876798818717,29.206234209616817,13.35,14.55,87.75,169.11,143.58277324379847,27.72,58.968,71.95,264.94,4.85,152.67,2.25,27.39,1.0617040773042037,27.23,28/5/2019 16:00:00,104.64,27.83,1004.82,1.02
1047,1047,1007.2285513088118,29.85414327872035,9.78,14.09,86.82,106.77,71.76109300055028,26.87,55.956,72.7,264.89,4.52,221.37,2.03,30.1,2.2783547668655766,28.47,28/5/2019 17:00:00,120.66,28.07,1004.72,1.4
1048,1048,1005.5331990965212,25.621217313845445,4.85,13.83,87.24,50.93,155.19018468275675,15.39,46.152,64.9,264.78,4.77,263.35,2.03,35.11,0.8006940621629944,27.21,28/5/2019 18:00:00,122.84,27.73,1005.01,1.44
1049,1049,1007.0865705208162,28.48749382249112,6.53,20.8,88.3,19.17,90.47974943276901,19.5,57.684,80.4,264.9,6.45,339.68,2.72,29.71,2.387177633284864,39.95,28/5/2019 19:00:00,122.59,27.36,1005.43,1.12
1050,1050,1012.5727497149617,30.587465194424034,82.23,39.21,89.53,,118.44621892711884,45.16,151.188,110.86,264.95,10.85,465.63,4.69,14.14,2.244988989943703,72.03,28/5/2019 20:00:00,122.52,27.1,1006.31,0.83
1051,1051,1008.934966012739,25.771251719726518,92.66,41.75,88.67,,113.58682895221531,48.9,165.408,117.18,264.58,11.8,427.47,5.23,11.93,0.4306362632297803,76.98,28/5/2019 21:00:00,127.13,26.96,1005.24,1.02
1052,1052,1011.9395577628214,23.862623718255332,62.98,34.35,89.61,,139.6603654117609,41.78,137.148,118.42,264.44,9.65,343.5,4.25,11.92,1.4039248763200038,65.65,28/5/2019 22:00:00,116.85,26.79,1005.75,0.92
1053,1053,1004.0737890059203,25.944619332248564,47.89,28.33,89.69,,137.87732770397713,39.64,117.036,110.0,264.71,7.8,332.05,3.4,11.5,1.0822180191718331,54.78,28/5/2019 23:00:00,113.74,26.64,1006.93,0.66
1054,1054,1010.6700294671344,27.116793936538848,47.53,27.12,89.59,,126.72270756902093,44.81,114.48,106.51,264.94,6.98,282.43,2.95,10.99,1.7566115040177386,51.32,29/5/2019 00:00:00,115.73,26.54,1007.73,0.72
1055,1055,1011.659294437771,24.64364163561286,28.73,21.39,89.57,,176.06248630006928,35.63,97.716,109.09,264.89,5.76,209.92,2.36,10.57,1.6453496467741242,40.8,29/5/2019 01:00:00,121.54,26.42,1007.18,0.8
1056,1056,1009.0141634504312,26.382197765259512,4.17,15.63,89.47,,179.0304945819994,23.36,63.624,93.32,264.79,4.19,190.83,1.7,13.66,2.369728935080457,27.87,29/5/2019 02:00:00,121.16,26.31,1006.76,0.98
1057,1057,1000.2108552740202,31.071141458938612,2.07,12.54,95.79,,194.20206918424563,13.1,41.604,62.04,265.0,4.04,141.22,1.71,19.58,1.9226668409668402,21.6,29/5/2019 03:00:00,118.26,25.43,1006.35,1.12
1058,1058,1009.3298608329396,30.46415130418221,2.12,11.84,96.94,,133.40072859831946,12.12,35.568,52.5,264.83,3.76,114.5,1.59,24.07,1.7251040976900793,21.88,29/5/2019 04:00:00,130.18,25.14,1003.65,1.05
1059,1059,1003.6799630493274,27.143857837377734,4.0,16.6,96.28,,145.3152583984766,21.16,48.96,70.6,264.73,5.59,286.25,2.47,21.6,1.0872054146297851,31.11,29/5/2019 05:00:00,203.37,25.41,1005.36,1.2
1060,1060,1011.1374292176675,23.663399550344565,3.99,11.35,97.91,8.28,86.39464731277613,23.73,50.784,73.49,264.95,4.42,374.03,2.15,25.86,0.38930771339292214,21.48,29/5/2019 06:00:00,187.14,25.11,1006.73,1.06
1061,1061,1008.3591804477235,27.77587471272647,14.95,7.78,98.31,26.47,102.36462029202683,23.99,73.944,92.98,264.89,3.6,297.7,1.91,26.24,1.2001155938108186,13.28,29/5/2019 07:00:00,134.72,24.75,1007.29,1.09
1062,1062,1007.554082227649,27.374748433741402,23.13,8.04,98.18,43.43,113.66243764565638,40.83,92.928,110.21,264.72,3.89,282.43,2.1,26.26,0.6036286016322399,13.53,29/5/2019 08:00:00,119.91,24.65,1007.04,1.32
1063,1063,1004.169302810138,30.14873822713226,8.4,5.09,98.02,113.28,227.43137828049274,22.45,50.172,65.68,264.67,1.84,312.97,0.89,37.49,2.3085861823331264,12.08,29/5/2019 09:00:00,121.9,25.29,1008.81,1.28
1064,1064,1008.8350093599743,26.129424553516515,1.97,53.87,84.57,,105.90493838476033,23.02,69.132,105.34,264.95,17.75,416.02,8.29,69.36,0.9088627805389631,100.35,23/5/2019 22:00:00,117.69,27.71,1008.68,1.07
1065,1065,1007.3581554152956,25.742090422674412,14.86,25.1,95.86,147.32,100.66913766218123,22.91,63.888,77.33,264.89,8.62,587.77,4.05,34.34,1.8717110245925688,49.51,24/5/2019 08:00:00,115.36,26.45,1007.21,0.78
1066,1066,1003.8224172677113,26.54039993587609,5.03,17.31,95.13,,118.37030600323588,14.05,50.616,71.62,264.12,4.99,229.0,2.05,16.34,0.944260820766462,34.24,28/5/2019 03:00:00,90.61,27.77,1005.01,0.47
1067,1067,1005.7997900117718,25.507955460792303,1.28,11.16,72.26,,91.63977358686017,3.55,4.944,5.77,265.0,3.36,225.18,1.73,71.49,2.357831041970244,24.68,20/5/2019 23:00:00,64.36,29.38,1009.02,1.77
1068,1068,1009.6625366476821,30.106631906592742,1.78,51.79,86.59,,148.92258959199847,14.96,62.256,94.86,264.89,17.61,393.12,8.3,66.13,1.736268233381697,94.35,23/5/2019 23:00:00,92.61,27.3,1009.38,0.62
1069,1069,1001.3601373338369,28.442293568452083,9.86,7.81,95.22,267.62,157.88308417571952,17.67,43.98,53.74,264.58,3.11,240.45,1.45,42.07,0.9124822810152557,14.59,29/5/2019 10:00:00,104.15,26.29,1009.06,1.07
1070,1070,999.6071311043235,27.497625888503855,2.17,24.6,83.82,20.72,102.98636589413934,5.6,19.716,27.57,264.67,8.04,160.3,3.47,,1.1831470660097336,44.57,18/5/2019 06:00:00,102.27,29.73,999.78,1.11
